left_command,right_command,left_speed,right_speed,x,y,alpha,theta,ref_x,ref_y,ref_alpha,ref_theta
20,25,156.458764566132,173.84307174014668,-3.447230429749996,0.567082088221992,9.682811773936683,-0.41045910611126857,0,0,11.2,0.0
9,12,69.53722869605866,86.92153587007336,-2.32968800587767,0.5604104084218813,8.784099438130708,-0.273639404074175,0,0,11.2,0.0
10,13,121.69015021810266,121.69015021810266,-0.5912771146346718,0.5521078538328836,8.665619590562315,-0.273639404074175,0,0,11.2,0.0
11,10,52.152921522044004,86.92153587007334,0.40210809032358674,0.5497356908699345,8.588024182891592,1.1777991554794585e-14,0,0,11.2,0.0
17,16,34.76861434802934,34.76861434802933,0.8988025810097182,0.5497356908699345,9.032204659536818,1.1716827041689517e-14,0,0,11.2,0.0
23,20,0.0,17.384307174014666,1.0229760856682129,0.5498839512664742,9.477601334323595,0.13681970203710506,0,0,11.2,0.0
32,27,0.0,17.384307174014666,1.1471488822492828,0.5503287316106718,10.141802367746958,0.2736394040741984,0,0,11.2,0.0
41,34,0.0,17.384307174014666,1.2713202626795412,0.5510700293662396,10.71288070863667,0.4104591061112917,0,0,11.2,0.0
51,42,17.384307174014666,34.76861434802933,1.6438280313219467,0.554183462185714,11.262326323161739,0.547278808148385,0,0,11.2,0.0
62,50,17.384307174014666,34.76861434802933,2.0163273031563866,0.5581864168041422,11.818188270145965,0.6840985101854784,0,0,11.2,0.0
65,57,139.07445739211732,104.30584304408802,3.7546770642690266,0.5747913208259148,11.721073217571575,0.41045910611129194,0,0,11.2,0.0
64,56,104.30584304408798,104.30584304408798,5.244722300255513,0.5854659831433326,11.31524173977961,0.41045910611129194,0,0,11.2,0.0
59,53,139.07445739211732,121.69015021810264,7.107293006709389,0.5965854494768505,10.614323160049741,0.2736394040741986,0,0,11.2,0.0
49,49,173.84307174014666,121.69015021810264,9.218238573465058,0.5991058714273035,9.779128822310776,-0.13681970203708133,0,0,11.2,0.0
41,46,208.61168608817596,173.84307174014666,11.95002452058967,0.5860590123298836,8.879343505721671,-0.410459106111268,0,0,11.2,0.0
29,39,173.84307174014666,121.69015021810272,14.06084971544156,0.5633756459414637,7.941527014566332,-0.8209182122225476,0,0,11.2,0.0
19,30,139.07445739211732,139.07445739211732,16.047423755085624,0.5349106102033693,7.049614229619374,-0.8209182122225476,0,0,11.2,0.0
4,15,34.76861434802945,34.76861434802933,16.551879097188728,0.5349106102033693,6.1573937854567085,-0.8209182122225485,0,0,11.2,0.0
3,8,156.45876456613192,208.6116860881761,19.15936904377047,0.5068899811353214,5.622194057601866,-0.4104591061112671,0,0,11.2,0.0
-2,1,34.76861434802945,52.15292152204405,19.780225945921764,0.503183492357482,5.394800361205556,-0.2736394040741743,0,0,11.2,0.0
2,1,0.0,34.76861434802945,20.02857224716133,0.5025904516167448,5.767358467902459,1.3318572728628477e-14,0,0,11.2,0.0
2,1,0.0,0.0,20.02857224716133,0.5025904516167448,6.101483070630991,1.3318572728628477e-14,0,0,11.2,0.0
4,2,0.0,0.0,20.02857224716133,0.5025904516167448,6.450287809836567,1.3318572728628477e-14,0,0,11.2,0.0
3,2,0.0,0.0,20.02857224716133,0.5025904516167448,6.653497908392638,1.3318572728628477e-14,0,0,11.2,0.0
0,-1,0.0,0.0,20.02857224716133,0.5025904516167448,6.7023638069967255,1.3318572728628477e-14,0,0,11.2,0.0
-4,-6,0.0,0.0,20.02857224716133,0.5025904516167448,6.6108357379355045,1.3318572728628477e-14,0,0,11.2,0.0
-9,-10,0.0,0.0,20.02857224716133,0.5025904516167448,6.538694551281536,1.3318572728628477e-14,0,0,11.2,0.0
-15,-16,0.0,0.0,20.02857224716133,0.5025904516167448,6.409077222171864,1.3318572728628477e-14,0,0,11.2,0.0
-22,-23,0.0,0.0,20.02857224716133,0.5025904516167448,6.182060111787592,1.3318572728628477e-14,0,0,11.2,0.0
-29,-31,0.0,0.0,20.02857224716133,0.5025904516167448,5.92704258617156,1.3318572728628477e-14,0,0,11.2,0.0
-38,-39,-17.3843071740146,-17.3843071740146,19.780225001818263,0.5025904516167446,5.6662327244766075,1.3318572728628477e-14,0,0,11.2,0.0
-46,-50,-34.76861434802945,-17.3843071740146,19.40770448784278,0.5021456704271255,5.4099369157789585,0.13681970203710814,0,0,11.2,0.0
-54,-58,-52.15292152204405,-52.15292152204405,18.66266487604787,0.5003665465140562,5.33950705079516,0.13681970203710814,0,0,11.2,0.0
-60,-61,-17.3843071740146,-34.76861434802945,18.290144362072386,0.4999217653244371,5.44398812892113,1.3318572728628477e-14,0,0,11.2,0.0
-67,-66,-121.69015021810272,-139.07445739211732,16.427541792194965,0.5021456712725326,5.753048658598778,-0.13681970203707952,0,0,11.2,0.0
-69,-68,-104.30584304408798,-104.30584304408798,14.93746256860515,0.5057039190986705,6.2150240717453045,-0.13681970203707952,0,0,11.2,0.0
-72,-67,-156.45876456613203,-191.22737891416136,12.454020798491866,0.517564700096325,6.949453893431659,-0.4104591061112662,0,0,11.2,0.0
-70,-65,-156.45876456613203,-156.45876456613203,10.218952944512136,0.533576693572451,7.771097586658372,-0.4104591061112662,0,0,11.2,0.0
-67,-58,-156.45876456613203,-191.22737891416136,7.735596142922649,0.5572979850321261,8.807948812688482,-0.6840985101854529,0,0,11.2,0.0
-67,-53,-208.61168608817596,-260.76460761021997,4.383319361345604,0.6093352081124651,9.821939414690387,-1.094557616296733,0,0,11.2,0.0
-60,-46,-191.22737891416133,-191.22737891416133,1.6519981346294408,0.6615197182464336,10.919714868501284,-1.094557616296733,0,0,11.2,0.0
-47,-31,-52.15292152204399,-69.53722869605866,0.7829620315956628,0.6791614981868448,12.05968697237145,-1.2313773183338264,0,0,11.2,0.0
-40,-28,-312.917529132264,-278.1489147842347,-3.4381667616181484,0.7598102099281276,13.155280947621849,-0.9577379142596397,0,0,11.2,0.0
-31,-21,-208.61168608817601,-191.22737891416136,-6.293815373868055,0.8041382990319864,14.20562054336462,-0.8209182122225466,0,0,11.2,0.0
-19,-11,-121.69015021810264,-104.30584304408798,-7.907932861167819,0.8253389312607836,15.059083868153182,-0.6840985101854532,0,0,11.2,0.0
-14,-6,-104.30584304408805,-104.30584304408798,-9.421298887477132,0.8253389312607836,15.517978949648104,-0.6840985101854528,0,0,11.2,0.0
-11,-7,-86.92153587007338,-52.15292152204405,-10.414641608112927,0.8348274478446537,15.538694793590233,-0.41045910611126607,0,0,11.2,0.0
-12,-10,-52.15292152204405,-34.76861434802933,-11.035498510264219,0.838533936622493,15.2401767584873,-0.27363940407417225,0,0,11.2,0.0
-16,-16,-17.384307174014726,0.0,-11.15967130684529,0.8389787169666906,14.714464176482275,-0.13681970203707847,0,0,11.2,0.0
-19,-21,-17.384307174014726,0.0,-11.283844811503785,0.8391269773632303,14.259024171695364,1.535611557144104e-14,0,0,11.2,0.0
-24,-26,0.0,0.0,-11.283844811503785,0.8391269773632303,13.753552476111377,1.535611557144104e-14,0,0,11.2,0.0
-31,-31,0.0,-17.384307174014726,-11.40801831616228,0.83927523775977,13.272318537291508,-0.13681970203707847,0,0,11.2,0.0
-38,-34,0.0,-34.76861434802933,-11.656362493173608,0.8404613158595354,12.871810814166034,-0.4104591061112651,0,0,11.2,0.0
-38,-34,-17.384307174014726,-17.384307174014726,-11.904703365838024,0.8422404262457717,12.867814011290777,-0.4104591061112651,0,0,11.2,0.0
-42,-33,-34.76861434802933,-69.53722869605866,-12.64971040631487,0.8493568136836742,12.850986075339318,-0.6840985101854519,0,0,11.2,0.0
-40,-33,-69.53722869605866,-52.15292152204405,-13.518875373928564,0.8586970411266732,13.027334271517223,-0.547278808148359,0,0,11.2,0.0
-33,-27,-52.15292152204405,-52.15292152204405,-14.263883122451341,0.8658134353279056,13.548059479803696,-0.547278808148359,0,0,11.2,0.0
-25,-19,-34.76861434802933,-34.76861434802933,-14.76055495479986,0.8705576981287271,14.069585657328766,-0.547278808148359,0,0,11.2,0.0
-19,-15,-156.45876456613192,-139.07445739211744,-16.871432310440156,0.8882004841057489,14.68514868623318,-0.4104591061112671,0,0,11.2,0.0
-9,-5,-52.15292152204405,-52.15292152204405,-17.6164549284334,0.8935378152644575,15.352898762139933,-0.4104591061112671,0,0,11.2,0.0
3,9,-17.3843071740146,-34.76861434802945,-17.988962697075806,0.8966512480839319,16.07381288452915,-0.5472788081483619,0,0,11.2,0.0
4,10,-17.3843071740146,-17.3843071740146,-18.237298613250065,0.8990233794843427,15.950673025990795,-0.5472788081483619,0,0,11.2,0.0
5,9,-17.3843071740146,0.0,-18.3614678694642,0.9000611904241675,15.722728144902684,-0.41045910611126907,0,0,11.2,0.0
7,11,0.0,0.0,-18.3614678694642,0.9000611904241675,15.6372734920782,-0.41045910611126907,0,0,11.2,0.0
11,16,0.0,0.0,-18.3614678694642,0.9000611904241675,15.697493686096779,-0.41045910611126907,0,0,11.2,0.0
18,22,0.0,0.0,-18.3614678694642,0.9000611904241675,15.907005371686312,-0.41045910611126907,0,0,11.2,0.0
27,31,0.0,0.0,-18.3614678694642,0.9000611904241675,16.264665605265915,-0.41045910611126907,0,0,11.2,0.0
37,39,0.0,17.3843071740146,-18.23729648903394,0.8993198926685997,16.57750166189635,-0.2736394040741763,0,0,11.2,0.0
45,43,0.0,34.76861434802945,-17.988950187794376,0.8987268519278624,16.63660188005076,1.133072605271378e-14,0,0,11.2,0.0
53,51,34.76861434802945,34.76861434802945,-17.49225569710824,0.8987268519278625,16.74516624030519,1.133072605271378e-14,0,0,11.2,0.0
59,57,52.15292152204405,52.15292152204405,-16.74721396107904,0.8987268519278626,16.709201017474122,1.133072605271378e-14,0,0,11.2,0.0
63,59,69.53722869605866,86.92153587007338,-15.629652419152588,0.9000611954967199,16.38917830449764,0.13681970203710514,0,0,11.2,0.0
62,58,86.92153587007338,86.92153587007338,-14.387919732827742,0.903026402018502,15.771727657100506,0.13681970203710514,0,0,11.2,0.0
59,59,173.84307174014666,139.07445739211732,-12.152796648974839,0.903026402018502,14.983416805469778,-0.13681970203708152,0,0,11.2,0.0
54,56,156.45876456613203,139.07445739211732,-10.041859107096649,0.895465136167143,14.078323483474534,-0.27363940407417536,0,0,11.2,0.0
51,51,191.22737891416136,208.61168608817596,-7.185884785732038,0.8852351882505983,13.079039881288393,-0.1368197020370825,0,0,11.2,0.0
45,47,173.84307174014666,156.45876456613203,-4.826601650691709,0.8767843617108441,12.129196786635708,-0.27363940407417536,0,0,11.2,0.0
37,41,173.84307174014668,156.458764566132,-2.467345422516799,0.8626997043550547,11.155529566864336,-0.4104591061112687,0,0,11.2,0.0
30,36,191.22737891416133,173.84307174014668,0.14020895798003963,0.8409056746187339,10.205257513293713,-0.547278808148362,0,0,11.2,0.0
19,25,121.69015021810264,121.69015021810266,1.552683915868731,0.8409056746187339,9.263952060300785,-0.5472788081483619,0,0,11.2,0.0
7,14,52.15292152204399,52.15292152204401,2.158030326392456,0.8409056746187339,8.471021332320936,-0.5472788081483618,0,0,11.2,0.0
15,20,173.84307174014666,191.22737891416133,4.765584706889294,0.8191116448824131,8.57435768102868,-0.41045910611126823,0,0,11.2,0.0
16,21,34.76861434802933,34.76861434802933,5.262266452218123,0.8155534241099406,8.69350663198775,-0.41045910611126823,0,0,11.2,0.0
26,29,34.76861434802933,52.15292152204399,5.883123354369415,0.8118469353321013,9.360884608841243,-0.27363940407417486,0,0,11.2,0.0
38,39,17.384307174014666,34.76861434802933,6.255641744112625,0.8105125942995085,10.097857434828112,-0.13681970203708158,0,0,11.2,0.0
53,49,17.384307174014666,52.15292152204399,6.752335762746603,0.8105125942995085,10.896949019246113,0.1368197020371051,0,0,11.2,0.0
59,60,69.53722869605866,34.76861434802933,7.497376790697571,0.8105125942995085,11.314662619896112,-0.13681970203708158,0,0,11.2,0.0
65,74,104.30584304408798,34.76861434802933,8.490736505038125,0.8033961798080426,11.739857996464842,-0.684098510185455,0,0,11.2,0.0
64,73,52.15292152204405,52.15292152204405,9.235725135815658,0.7945007631442644,11.44175080633368,-0.684098510185455,0,0,11.2,0.0
66,73,208.61168608817596,225.9959932621907,12.339885734435994,0.7611428079906967,10.848562466729456,-0.5472788081483612,0,0,11.2,0.0
62,65,139.07445739211732,173.84307174014666,14.574951464235536,0.7451308297321627,9.936644911294643,-0.2736394040741745,0,0,11.2,0.0
49,52,173.84307174014666,173.84307174014666,17.058395594582677,0.7332700374621661,8.617243890872095,-0.2736394040741745,0,0,11.2,0.0
37,37,156.45876456613192,191.22737891416136,19.541858606978323,0.7273396300547932,7.299151162670231,1.3169484227934873e-14,0,0,11.2,0.0
26,21,208.61168608817596,243.38030043620543,22.770360523092663,0.735049159684378,5.91669259491087,0.2736394040742008,0,0,11.2,0.0
9,2,121.69015021810272,139.07445739211732,24.63293122954654,0.7461686260178959,4.598685596751617,0.41045910611129366,0,0,11.2,0.0
-1,-11,69.53722869605866,86.92153587007326,25.750454535473754,0.7555089244763191,3.9498689109344367,0.5472788081483865,0,0,11.2,0.0
-3,-13,86.92153587007326,86.92153587007326,26.992134116345046,0.7673695814783736,3.941987411667521,0.5472788081483865,0,0,11.2,0.0
-3,-12,0.0,0.0,26.992134116345046,0.7673695814783736,4.369769061727403,0.5472788081483865,0,0,11.2,0.0
-3,-12,0.0,0.0,26.992134116345046,0.7673695814783736,4.71954134082385,0.5472788081483865,0,0,11.2,0.0
-7,-15,0.0,-17.3843071740146,26.86796486013091,0.7663317705385488,4.866299530235519,0.41045910611129366,0,0,11.2,0.0
-12,-20,0.0,0.0,26.86796486013091,0.7663317705385488,4.830261910372095,0.41045910611129366,0,0,11.2,0.0
-18,-26,0.0,0.0,26.86796486013091,0.7663317705385488,4.740560918916412,0.41045910611129366,0,0,11.2,0.0
-24,-32,0.0,0.0,26.86796486013091,0.7663317705385488,4.715127859531088,0.41045910611129366,0,0,11.2,0.0
-29,-39,-17.3843071740146,0.0,26.743795603916777,0.765293959598724,4.640841108915452,0.5472788081483865,0,0,11.2,0.0
-36,-46,-17.3843071740146,-17.3843071740146,26.495459687742517,0.7629218281983131,4.5898635843170865,0.5472788081483865,0,0,11.2,0.0
-47,-53,-17.3843071740146,-52.15292152204405,25.99877841445373,0.7593636108075278,4.445845260143618,0.27363940407419884,0,0,11.2,0.0
-56,-57,0.0,-52.15292152204405,25.626258608555673,0.7589188304633302,4.42249119861989,-0.13681970203708163,0,0,11.2,0.0
-66,-60,-17.3843071740146,-69.53722869605866,25.005402886513235,0.7626253121959806,4.490757322054936,-0.547278808148362,0,0,11.2,0.0
-71,-61,-52.15292152204405,-86.92153587007326,24.012085656180208,0.774485856475566,4.838023231521091,-0.8209182122225477,0,0,11.2,0.0
-73,-62,-139.07445739211732,-156.45876456613192,21.90138885582158,0.8072500962479834,5.499728301307749,-0.9577379142596406,0,0,11.2,0.0
-74,-60,-139.07445739211732,-156.45876456613192,19.79077631283266,0.8450544852768392,6.263377537445796,-1.0945576162967336,0,0,11.2,0.0
-65,-52,-52.15292152204405,-52.15292152204405,19.04587052372825,0.8592866244042853,7.249112612833383,-1.0945576162967336,0,0,11.2,0.0
-65,-53,-330.3018363062787,-312.91752913226406,14.452184400752362,0.9415667652317952,8.345156385544866,-0.9577379142596406,0,0,11.2,0.0
-60,-49,-173.84307174014666,-173.84307174014666,11.969058897675708,0.9830777628017378,9.327180536457847,-0.9577379142596406,0,0,11.2,0.0
-53,-44,-191.22737891416136,-173.84307174014666,9.361727556056229,1.0235512354617824,10.32512061820465,-0.8209182122225469,0,0,11.2,0.0
-45,-40,-191.22737891416136,-156.45876456613203,6.878434480223659,1.0532025961607459,11.268542621065249,-0.5472788081483602,0,0,11.2,0.0
-38,-33,-208.61168608817596,-208.61168608817601,4.45704883812876,1.0532025961607459,12.227319222094394,-0.5472788081483603,0,0,11.2,0.0
-28,-23,-139.07445739211732,-139.07445739211732,2.8427917433988266,1.0532025961607459,13.121785377349722,-0.5472788081483605,0,0,11.2,0.0
-24,-17,-121.69015021810266,-139.07445739211732,0.9802953842266258,1.0732173692528866,13.696610660617337,-0.6840985101854538,0,0,11.2,0.0
-20,-13,-69.53722869605866,-69.53722869605866,-0.013022790143416896,1.0850779248045908,14.018068763324525,-0.6840985101854538,0,0,11.2,0.0
-23,-18,-139.07445739211732,-121.69015021810269,-1.8755191493156187,1.1050926978967315,13.949313353677525,-0.5472788081483606,0,0,11.2,0.0
-28,-23,-52.15292152204399,-52.15292152204399,-2.620526897838395,1.112209092097964,13.556452729051225,-0.5472788081483606,0,0,11.2,0.0
-34,-28,-34.76861434802933,-34.76861434802933,-3.117198730186913,1.1169533548987856,13.166137144325392,-0.5472788081483606,0,0,11.2,0.0
-39,-34,-52.15292152204399,-52.152921522044025,-3.722545140710638,1.1169533548987856,12.772703882929855,-0.5472788081483608,0,0,11.2,0.0
-46,-41,-52.152921522044025,-52.15292152204399,-4.327891551234363,1.1169533548987856,12.358833148895839,-0.5472788081483606,0,0,11.2,0.0
-48,-42,-52.15292152204399,-52.15292152204399,-5.07289929975714,1.124069749100018,12.35946172594909,-0.5472788081483606,0,0,11.2,0.0
-49,-41,-86.92153587007333,-104.30584304408798,-6.438729963150087,1.1387472493675879,12.577098427459234,-0.684098510185454,0,0,11.2,0.0
-42,-36,-34.76861434802933,-17.384307174014666,-6.811229234984527,1.142750203986016,12.975827622708483,-0.5472788081483606,0,0,11.2,0.0
-38,-34,-173.8430717401467,-156.45876456613203,-9.170445103053096,1.1624686118426872,13.569383729824999,-0.4104591061112673,0,0,11.2,0.0
-31,-26,-86.92153587007338,-104.30584304408798,-10.536306921408583,1.17388453218076,14.215289815105022,-0.5472788081483602,0,0,11.2,0.0
-24,-18,-121.69015021810272,-121.69015021810272,-12.274658334628395,1.1904894519836355,14.934045359346747,-0.5472788081483602,0,0,11.2,0.0
-14,-6,-69.53722869605866,-86.92153587007338,-13.392156150131715,1.20249831583892,15.700638771710992,-0.684098510185454,0,0,11.2,0.0
1,5,-69.53722869605866,-34.76861434802933,-14.137163190608561,1.2096147032768225,16.471876084291043,-0.4104591061112673,0,0,11.2,0.0
2,5,-52.15292152204405,-52.15292152204405,-14.882185808601806,1.2149520344355311,16.358046888689348,-0.4104591061112673,0,0,11.2,0.0
5,8,0.0,0.0,-14.882185808601806,1.2149520344355311,16.262839771162394,-0.4104591061112673,0,0,11.2,0.0
6,9,0.0,0.0,-14.882185808601806,1.2149520344355311,16.035002291020625,-0.4104591061112673,0,0,11.2,0.0
9,12,0.0,0.0,-14.882185808601806,1.2149520344355311,15.96228888591342,-0.4104591061112673,0,0,11.2,0.0
13,16,0.0,0.0,-14.882185808601806,1.2149520344355311,15.990258209179933,-0.4104591061112673,0,0,11.2,0.0
18,22,0.0,0.0,-14.882185808601806,1.2149520344355311,16.082564483448493,-0.4104591061112673,0,0,11.2,0.0
24,27,0.0,0.0,-14.882185808601806,1.2149520344355311,16.193931372009178,-0.4104591061112673,0,0,11.2,0.0
30,33,0.0,0.0,-14.882185808601806,1.2149520344355311,16.296717781120158,-0.4104591061112673,0,0,11.2,0.0
37,41,17.384307174014726,17.384307174014726,-14.63384493593739,1.213172924049295,16.46492136184009,-0.4104591061112673,0,0,11.2,0.0
45,46,0.0,17.384307174014726,-14.509673555507131,1.2124316262937271,16.581517003412447,-0.2736394040741735,0,0,11.2,0.0
49,52,17.384307174014726,0.0,-14.385502175076873,1.2116903285381593,16.582672873298282,-0.4104591061112673,0,0,11.2,0.0
58,55,52.15292152204405,104.30584304408798,-13.267949130067404,1.2076873130492438,16.44904566780647,1.2225257056875394e-14,0,0,11.2,0.0
60,57,86.92153587007338,86.92153587007338,-12.02621290335207,1.207687313049244,16.052852678008026,1.2225257056875394e-14,0,0,11.2,0.0
61,57,86.92153587007338,104.30584304408798,-10.660304352108628,1.2093181774111808,15.507351694578704,0.13681970203710506,0,0,11.2,0.0
59,54,121.69015021810272,121.69015021810272,-8.921878591253844,1.2134694665416756,14.754389181312128,0.13681970203710506,0,0,11.2,0.0
55,52,156.45876456613203,139.07445739211732,-6.810929012059434,1.2159898932828506,13.89015810107508,1.1256181802366977e-14,0,0,11.2,0.0
50,51,208.61168608817596,173.84307174014666,-4.079119698424224,1.2094664451347403,12.965901985126598,-0.27363940407417536,0,0,11.2,0.0
42,45,156.458764566132,139.07445739211732,-1.9682062311098312,1.1968643832900867,11.956555347039078,-0.41045910611126896,0,0,11.2,0.0
31,34,52.15292152204399,52.15292152204399,-1.2231836131165879,1.191527052131378,11.00900612216651,-0.41045910611126896,0,0,11.2,0.0
29,34,312.917529132264,295.5332219582493,3.1227403543781445,1.15520366923751,10.084656570860236,-0.5472788081483624,0,0,11.2,0.0
18,23,104.30584304408802,104.30584304408798,4.333433175425594,1.15520366923751,9.159057361911433,-0.5472788081483625,0,0,11.2,0.0
14,19,104.30584304408798,104.30584304408798,5.823448672471147,1.1409708808350454,8.711335637049029,-0.5472788081483625,0,0,11.2,0.0
18,21,86.92153587007333,104.30584304408798,7.189310490826633,1.1295549604969726,8.771808586024227,-0.4104591061112692,0,0,11.2,0.0
22,25,69.53722869605872,69.53722869605866,8.198221175032842,1.1295549604969726,8.969463376702999,-0.41045910611126973,0,0,11.2,0.0
29,35,52.15292152204405,34.76861434802933,8.819067456103518,1.1243659057978486,9.543129882930657,-0.5472788081483635,0,0,11.2,0.0
40,46,34.76861434802933,34.76861434802939,9.323522798206623,1.1243659057978486,10.250079263821197,-0.547278808148363,0,0,11.2,0.0
51,55,17.384307174014726,34.76861434802933,9.696030566849029,1.1212524729783742,10.870832035234809,-0.4104591061112702,0,0,11.2,0.0
57,62,86.92153587007338,69.53722869605866,10.813553872776245,1.111912174519951,11.076734636147698,-0.547278808148364,0,0,11.2,0.0
61,65,69.53722869605866,86.92153587007338,11.931077178703461,1.1025718760615277,11.05715070671785,-0.4104591061112702,0,0,11.2,0.0
61,63,86.92153587007338,104.30584304408798,13.296962363436304,1.0944176007502813,10.660384224679483,-0.27363940407417736,0,0,11.2,0.0
61,59,156.45876456613203,191.22737891416136,15.780425375831951,1.0884871933429083,10.009457455437108,9.293183209901213e-15,0,0,11.2,0.0
53,51,139.07445739211744,139.07445739211744,17.767203338576486,1.0884871933429086,9.097780965912268,9.293183209901213e-15,0,0,11.2,0.0
44,38,139.07445739211732,173.84307174014677,20.002320049732567,1.0938245600095442,8.000386246738385,0.2736394040741969,0,0,11.2,0.0
31,25,104.3058430440881,104.3058430440881,21.49238652794085,1.1009410353715428,6.951974922508519,0.2736394040741969,0,0,11.2,0.0
23,12,208.61168608817596,243.38030043620543,24.720814804317968,1.1240694484116474,5.785160954249947,0.5472788081483846,0,0,11.2,0.0
4,-5,104.3058430440881,86.92153587007326,26.086676622673455,1.13548536874972,4.565199136838751,0.4104591061112898,0,0,11.2,0.0
-7,-18,69.53722869605866,86.92153587007326,27.20419992860067,1.1448256672081432,3.882267288656895,0.5472788081483826,0,0,11.2,0.0
-12,-21,34.76861434802945,17.3843071740146,27.576707697243076,1.1479391000276176,3.8904917180129828,0.41045910611128783,0,0,11.2,0.0
-12,-21,0.0,0.0,27.576707697243076,1.1479391000276176,4.277497127108317,0.41045910611128783,0,0,11.2,0.0
-15,-24,0.0,0.0,27.576707697243076,1.1479391000276176,4.476384927907287,0.41045910611128783,0,0,11.2,0.0
-20,-30,0.0,0.0,27.576707697243076,1.1479391000276176,4.44128017543004,0.41045910611128783,0,0,11.2,0.0
-30,-34,0.0,-17.3843071740146,27.452536316812818,1.1471978022720497,4.349218296311906,0.27363940407419496,0.001943634599593982,4.722153335023904e-09,11.771428571428572,0.00567840514186305
-39,-43,0.0,0.0,27.452536316812818,1.1471978022720497,4.197432690600863,0.27363940407419496,0.015549076792725595,3.0221724500734126e-07,12.342857142857143,0.0076272411874210196
-48,-52,-17.3843071740146,-34.76861434802945,27.08001792706961,1.145863461239457,4.109567937947753,0.13681970203710017,0.05247813403797423,3.442443244239257e-06,12.914285714285713,0.012916938983889644
-59,-61,-17.3843071740146,-34.76861434802945,26.707497413094124,1.1454186800498378,4.019421356590396,5.367186024969684e-15,0.12439261236770328,1.9341902941505396e-05,13.485714285714284,0.023217929540892777
-69,-68,-34.76861434802945,-86.92153587007326,25.83828948919787,1.1485321365412164,4.068574339185119,-0.4104591061112732,0.24295431000837148,7.378350272801981e-05,14.057142857142857,0.040200643559057
-76,-73,-52.15292152204405,-86.92153587007326,24.844946768562075,1.1580206531250865,4.434438317106269,-0.6840985101854589,0.419824996429368,0.00022031634523500543,14.628571428571428,0.06553551208607106
-78,-74,-121.69015021810272,-139.07445739211732,22.982503513985424,1.182482921081391,5.151833101920512,-0.8209182122225516,0.666666359011983,0.0005555554286047482,15.200000000000001,0.10089296598260705
-79,-74,-139.07445739211732,-139.07445739211732,20.99592947434136,1.2109479568194856,6.070883149982121,-0.8209182122225516,0.9951398884265481,0.0012378811623534602,15.77142857142857,0.14794343609203486
-77,-72,-243.38030043620543,-243.38030043620543,17.51942490496424,1.2607617693611513,7.215791557597192,-0.8209182122225516,1.416906659930085,0.002509538475919726,16.34285714285714,0.2083573533767026
-75,-69,-191.22737891416136,-208.61168608817596,14.663776292714335,1.3050898584650101,8.512816235868945,-0.9577379142596444,1.943626951146112,0.0047221350297377285,16.914285714285715,0.28380514867621437
-72,-65,-208.61168608817596,-208.61168608817596,11.684025689022352,1.3549030555489414,9.930588419793716,-0.9577379142596444,2.5867166682129747,0.00836396634696257,17.2,0.3759224522098743
-69,-61,-225.9959932621907,-225.9959932621907,8.455962535022703,1.408867352389867,11.343261770019353,-0.9577379142596444,3.3520015879616576,0.014045139889560687,17.2,0.48554447953768337
-65,-55,-278.14891478423465,-295.5332219582493,4.358891128044212,1.4822523428576455,12.861083573964299,-1.094557616296738,4.239716535486912,0.022469626481779414,17.2,0.6127060311543476
-59,-49,-225.99599326219067,-225.99599326219067,1.13096604192511,1.543924945743245,14.35901460102911,-1.094557616296738,5.249849535561039,0.03445263391250819,17.2,0.7574071443294546
-52,-41,-208.61168608817601,-208.61168608817601,-1.8486571144925232,1.600853502253029,15.93639127586222,-1.094557616296738,6.382382739654663,0.05092175307549951,17.2,0.9196477817818647
-46,-34,-208.61168608817596,-208.61168608817596,-4.828280270910156,1.6577820587628131,17.380870688825137,-1.094557616296738,7.637291783099761,0.0729169283233091,17.2,1.0994279436144758
-42,-29,-243.3803004362053,-243.3803004362053,-8.304507286730727,1.724198708024228,18.635807349621015,-1.094557616296738,9.014543934703712,0.10159040370103867,17.2,1.2967476298417402
-35,-21,-173.84307174014666,-173.84307174014666,-10.787526583745422,1.7716391717823814,19.981024608561547,-1.094557616296738,10.514096333589299,0.13820665348885086,17.2,1.511606840422845
-33,-18,-156.45876456613203,-139.07445739211732,-12.898139126734344,1.809443560811237,20.901563635936363,-0.9577379142596443,12.135894054521765,0.18414229110743463,17.2,1.744005575396415
-30,-16,-173.84307174014666,-139.07445739211744,-15.133032797317254,1.841466695582182,21.722614059221986,-0.6840985101854586,13.879868001977908,0.24088595224293385,17.2,1.9939438346486114
-28,-14,-104.3058430440881,-69.53722869605866,-16.374711198112,1.8533273413120195,22.47761447175041,-0.41045910611127095,15.745932633267683,0.3100381476805296,17.2,2.2614216183999867
-26,-13,-104.3058430440881,-69.53722869605866,-17.616432083168643,1.8592577318108467,23.085399591898515,-0.13681970203708338,17.733983511126016,0.39331108097411516,17.2,2.546438926436452
-24,-11,-86.92153587007326,-52.15292152204405,-18.6098201204366,1.8592577318108467,23.628206510328557,0.1368197020371023,19.84389494488861,0.4925284385582245,17.2,2.8489957959482575
-19,-7,-86.92153587007326,-34.76861434802945,-19.479018131296012,1.8540686573851362,24.305195820515287,0.5472788081483808,22.075516427617124,0.6096250853633478,17.2,3.1690921898585844
