-1739,2162,-832
-2010,2182,-625
-1997,2051,-774
-1662,1810,-1034
-1396,1892,-1137
-1677,2212,-793
-1586,2555,-508
-1767,2631,-335
-1812,2647,-297
-1544,2911,37
-1504,3106,255
-1522,3181,884
-1483,3165,1290
-1512,3043,1708
-1400,2931,2187
-1086,2831,2589
-1189,2470,2999
-1233,2125,3208
-1338,1818,3298
-1369,1615,3323
-1139,1781,3434
-641,2510,3171
-102,3116,2831
576,3477,2161
956,3577,1111
979,3227,84
979,2510,-811
866,1604,-1317
506,657,-1468
153,57,-1452
-251,-427,-1273
-568,-924,-964
-387,-993,-965
-170,-1446,-566
214,-1947,49
733,-2258,754
1517,-2394,1382
1623,-2463,1903
1439,-2399,2535
906,-2085,3105
696,-1934,3237
1170,-2081,3176
1582,-2224,2972
1829,-2153,3108
2247,-1971,3242
2460,-1931,3351
2775,-1847,3285
3425,-1411,3524
3825,-92,4091
3880,1630,3444
2882,2915,2134
1999,3238,893
907,3188,-85
-624,3221,-228
-2117,2719,182
-2869,1763,754
-2881,790,1541
-2638,126,1994
-2302,-603,2000
-2531,-679,1365
-2129,-1170,1242
-1292,-1797,602
-247,-1839,-104
343,-1248,-840
275,-430,-1191
105,347,-1502
492,790,-1480
988,1192,-1289
1553,1422,-1029
2172,1326,-779
2703,1095,-473
3336,709,-20
3979,-211,807
4100,-897,1639
3616,-1669,2399
2736,-2136,2639
1478,-2386,2510
737,-2416,2061
500,-2344,991
8,-2011,248
-787,-1596,-182
-1137,-1582,36
-1119,-1733,173
-1067,-1911,918
-580,-2137,1800
570,-2193,2921
2010,-1961,3490
3268,-1271,3777
3803,-757,3816
4107,-249,3744
4176,128,3756
4287,660,3568
4334,1099,3129
4359,1411,2391
4338,1201,1607
4033,643,747
3747,-159,500
3668,-972,975
3655,-1107,1161
3419,-1516,1178
3158,-1956,1931
2840,-2054,2981
2620,-1693,3717
1988,-1795,3678
1672,-1461,4101
1600,-1098,4308
1615,-227,4589
1677,247,4685
1414,864,4614
1617,1456,4460
1632,1394,4534
1417,1300,4518
1796,1699,4345
2008,2512,3749
2433,2729,3261
3231,2566,2752
3543,2492,2223
3470,2527,1877
3022,2851,1522
2734,2953,1090
2824,2799,974
2990,2651,958
3202,2520,1060
3221,2592,1188
3249,2464,1134
3279,2370,1004
3470,2147,1000
3606,2023,1037
3687,1939,1119
3660,1998,1017
3252,1796,395
2757,1481,-338
2959,1236,-223
2941,881,-258
2941,881,-258
3033,636,-232
3442,621,139
3830,868,587
4059,1014,932
4152,945,1111
4406,423,1482
4474,260,1626
4499,-96,1847
4562,-203,2214
4598,-218,2416
4625,-237,2513
4608,-87,2703
4584,-175,2555
4693,333,2459
4547,1032,2788
3963,1961,2729
3320,2628,2182
3082,2731,1347
2808,2701,765
2814,2384,319
2283,2318,-228
1356,2324,-753
962,1688,-1180
362,1179,-1437
94,912,-1444
-51,532,-1492
-260,-7,-1374
-61,-359,-1278
292,-251,-1268
2167,-769,-333
4074,-1023,1854
4485,-95,3214
4517,545,3214
4343,1068,3383
4231,1340,3180
4260,1543,2861
4018,2012,2570
3540,2487,2245
2939,2976,1785
2025,3331,1400
956,3502,859
-167,3516,983
-562,3441,1719
-1024,3207,1813
-1613,3019,1525
-2245,2598,1151
-2666,2064,1232
