phase,raw_mag_x,raw_mag_y,raw_mag_z,raw_acc_x,raw_acc_y,raw_acc_z,delta_encoder,mag_orient,theta
1,-2567,547,-905,16097,385,3931,-3.4768614348029274,8.585907971943168,-1.9154758285193036
1,-2567,547,-905,16101,152,4039,-3.228514189459858,9.849153906122385,-1.7786561264822087
1,-2567,547,-905,16023,147,4571,-2.4834724534306645,8.636349097245962,-1.3681970203709324
1,-2567,547,-905,16231,196,3679,-2.235125208087595,7.304813064973756,-1.2313773183338375
1,-2641,495,-803,16297,300,3642,-1.7384307174014566,11.86884216881844,-0.9577379142596479
1,-2641,495,-803,16039,247,3649,-1.4900834720583944,12.216640604127013,-0.8209182122225571
1,-2641,495,-803,16095,326,3399,-0.4966944906861315,9.90525268986986,-0.27363940407418574
1,-2641,495,-803,16482,122,1453,-0.24834724534306218,10.044512711526002,-0.13681970203709093
1,-2641,495,-803,16228,183,2903,-0.24834724534306218,10.248901991363644,-0.13681970203709093
1,-2641,495,-803,15923,135,2929,-0.24834724534306218,11.05668587452231,-0.13681970203709093
1,-2641,495,-803,16031,-231,3454,-0.24834724534306218,14.147780510083576,-0.13681970203709093
