phase,x,y,alpha,ref_alpha,dE_I
3,0.2818114530087475,-11.869799013803437,8.909223180361684,11.2,-16.39821766818794
3,0.5298158315031989,-11.882839921911142,8.996649437758723,11.2,-16.390648870595037
3,0.9019321065277377,-11.90018009139544,9.008566616076031,11.2,-16.377764126216068
3,1.2741630544496838,-11.914854048769367,9.022601884937556,11.2,-16.359561796866785
3,1.6464895721119863,-11.926861040954988,9.0242106184329,11.2,-16.336040517265186
3,1.8947509089460857,-11.933383745151756,8.986691268316386,11.2,-16.308972647137384
3,2.143040566171998,-11.938720706022123,8.977124509494201,11.2,-16.278357781906355
3,2.515515764125003,-11.944502619697715,8.929271563744066,11.2,-16.242421842418853
3,2.6396821880698162,-11.945836937903858,8.892737592805696,11.2,-16.204712096875
3,2.8880228247142097,-11.94761604659925,8.732788995833447,11.2,-16.16345462795051
3,3.1363691259537743,-11.948209087339988,8.557964416367575,11.2,-16.1186493547226
3,3.1363691259537743,-11.948209087339988,8.383774876680388,11.2,-16.073844081494688
3,3.2605426306122687,-11.948060826943449,8.204980656083839,11.2,-16.027264901057368
3,3.2605426306122687,-11.948060826943449,8.008588550471384,11.2,-15.98068572062005
3,3.2605426306122687,-11.948060826943449,7.785830482365667,11.2,-15.934106540182732
3,3.2605426306122687,-11.948060826943449,7.513363496339864,11.2,-15.887527359745414
3,3.2605426306122687,-11.948060826943449,7.176935904653462,11.2,-15.840948179308096
3,3.2605426306122687,-11.948060826943449,6.772820519788536,11.2,-15.794368998870778
3,3.2605426306122687,-11.948060826943449,6.2947049889447895,11.2,-15.74778981843346
3,3.1363691259537743,-11.948209087339988,5.7645768586191215,11.2,-15.702984545205549
3,3.01219562129528,-11.948357347736527,5.229515375736006,11.2,-15.659953179187045
3,2.8880228247142097,-11.948802128080725,4.576855924393678,11.2,-15.618695710262557
3,2.7638500281331395,-11.949246908424923,3.8948129100332123,11.2,-15.579212138432084
3,2.5155058511218114,-11.950432986524689,3.6419969123118934,11.2,-15.543276340558915
3,1.0255342537839953,-11.968223752219572,3.408068898368773,11.2,-15.528625851219143
3,-0.4641994420880493,-12.000245426142552,3.505421320047229,11.2,-15.5352572718204
3,-2.0777339977099376,-12.048422819885516,3.861602789281074,11.2,-15.5649391860734
3,-4.435411870847144,-12.135728110552819,4.458064439199873,11.2,-15.628302212799786
3,-8.032925879198343,-12.294759511508387,5.371231003056407,11.2,-15.743058296788334
3,-11.257378441135254,-12.456591940333892,6.586010414739891,11.2,-15.903877988804553
3,-15.101204964218775,-12.663315747346006,8.078040489505266,11.2,-16.119609488293392
3,-17.82890539023348,-12.813279918158255,9.72394222305181,11.2,-16.3743081367253
3,-24.895658592794714,-13.210261182054728,11.598331579157627,11.2,-16.729960402336655
3,-29.23489301542003,-13.454021607254315,13.439639377365527,11.2,-17.14760173112837
3,-33.94637556944543,-13.71305062956638,15.336347604465084,11.2,-17.632549953549017
3,-38.23424597732181,-13.71305062956638,17.359205760508424,11.2,-18.178753467510756
3,-43.318016540109696,-13.986459535614664,19.54435573197924,11.2,-18.79758227522661
3,-46.913854255252346,-14.179846322819547,20.993077580273436,11.2,-19.467780193158784
3,-50.01330741427043,-14.353960912247826,21.984020934610186,11.2,-20.182256013362647
3,-50.881154298795494,-14.402712997287743,22.465643004008502,11.2,-20.909129646202583
3,-54.72545620187576,-14.60025696612744,22.63898769472482,11.2,-21.69092187765795
3,-55.717821950243234,-14.645312643396215,22.132676714186918,11.2,-22.486890762661425
3,-56.09005289816518,-14.659986600770143,21.488096109323276,11.2,-23.288177232635213
3,-56.462379415827485,-14.671993592955763,20.65969419876321,11.2,-24.09478265286132
3,-56.462379415827485,-14.671993592955763,19.961391140620332,11.2,-24.901388073087425
3,-56.58650619026283,-14.675403154305172,19.237747360757705,11.2,-25.70976673294832
3,-56.71064075266159,-14.678516297152534,18.60874973695332,11.2,-26.51991874370063
3,-56.71064075266159,-14.678516297152534,18.103085530509603,11.2,-27.330070754452937
3,-56.9589304098875,-14.6838532580229,17.575551792693066,11.2,-28.143769760308473
3,-57.08308408888685,-14.686077045612834,17.130858277780025,11.2,-28.959242390149715
3,-57.45555999483249,-14.691858970278554,16.765230746262812,11.2,-29.780036104361606
3,-58.076353171408556,-14.701495511388089,16.55126385567856,11.2,-30.609698292524584
3,-58.69714634798462,-14.711132052497623,16.477662056388503,11.2,-31.44822895463865
3,-59.44211161285115,-14.721806440899408,16.54725684133034,11.2,-32.297401977679385
3,-60.68372038762869,-14.739597088235717,16.755931215337338,11.2,-33.164312268931226
3,-60.9320421425842,-14.743155217702979,17.101593358187838,11.2,-34.03477001382529
3,-62.42201798808374,-14.760946034122357,17.60272519648437,11.2,-34.92651312794077
3,-63.29120278158268,-14.76821071070113,18.060979053306923,11.2,-35.830673167677666
3,-64.1604024445945,-14.773399794990105,18.59850454833334,11.2,-36.74725034545759
3,-64.90543568369863,-14.776958032671104,18.921394220653,11.2,-37.67447085522471
3,-65.2779498249894,-14.779181925937808,18.988993486290425,11.2,-38.607012995581705
3,-65.2779498249894,-14.779181925937808,18.860784652308528,11.2,-39.5395551359387
3,-65.2779498249894,-14.779181925937808,18.92198883203872,11.2,-40.47209727629569
3,-65.2779498249894,-14.779181925937808,19.079166512886722,11.2,-41.404639416652685
3,-65.2779498249894,-14.779181925937808,19.10779303850284,11.2,-42.33718155700968
3,-65.2779498249894,-14.779181925937808,19.368590392247324,11.2,-43.26972369736667
3,-65.2779498249894,-14.779181925937808,19.577288969758918,11.2,-44.202265837723665
3,-65.2779498249894,-14.779181925937808,19.96311029730346,11.2,-45.13480797808066
