acc,lpf_acc,gyro,control_angle
11477.102444058852,8747.857351239252,452.66254000000004,8749.906264552606
8546.385728453191,9221.385271265557,544.2485399999999,9293.427109219736
12377.940038711506,9267.684706202755,755.75654,10041.368659789567
10303.650777358698,9119.445667314407,773.97254,10798.382244464816
12169.293262931982,9274.384105228737,781.56254,11556.889177672456
12485.127735062662,9543.131957383983,763.34654,12292.464680069572
14893.312745912923,9999.161021102833,661.64054,12924.555778079906
13607.736417224894,10292.10569558087,351.96854,13246.680131854917
14520.861889293055,11195.371383449161,239.63654000000002,13463.407218970859
13084.924906224884,12346.633594523242,75.18654000000001,13526.674157326384
8419.198216490655,12040.843171766423,81.76454,13592.762742070785
7820.085450477415,11968.213143968844,187.01254000000003,13761.659660689766
13496.977262300143,12080.11686632771,171.83254000000002,13914.958447346145
10989.866817280226,12148.73847031986,246.21454000000003,14141.048642175885
13299.607634198159,12261.76990744648,228.50454000000002,14348.47534942859
12203.47810810208,12233.604944750421,211.80654,14537.015119981808
14505.825212703765,12194.856191429506,155.64054000000002,14667.677665296287
19514.529772818005,12785.535526988819,-4.2554599999999985,14644.643338513213
11728.076941903335,12506.257032249847,-136.82745999999997,14487.800290050578
13804.43657202194,12578.20819882955,9.912540000000002,14478.517783738367
13231.305284670785,13059.418905647564,-66.49346,14398.49826955746
12679.7570126043,13545.386061860254,15.984540000000003,14405.791842080487
13767.363337259503,13572.42466935619,71.64454,14468.386264953244
16983.342330516924,14171.77222067986,13.454540000000001,14478.740119110511
12096.998981522831,14051.511355412329,13.454540000000001,14487.78782607353
13890.59966087149,14220.223510689271,57.98254,14542.51489751969
13279.292425495716,14097.570231968468,47.86254,14585.449365464177
16229.227496119203,13769.04000429859,95.42654,14671.757546452522
13060.301506457376,13902.262460753995,52.922540000000005,14716.455910195536
13595.5935908064,13881.37816263244,119.71454,14826.622527319905
15258.800756024915,14084.127709767854,97.45054,14915.673613744386
13288.620480571935,14145.014056564618,129.32854,15036.002272772588
15108.097730157397,14279.087495854406,139.44854,15166.487179603406
14239.193307735699,14004.672593576284,156.65254000000002,15309.955048343134
14927.257159006615,14287.698411324662,168.79654000000002,15466.841056572948
14744.148207019554,14373.053265939467,189.54254000000003,15643.550293266613
