phase,x,y,theta,angle,dE.I
1,-8.444789327644736,-0.17701075318757256,-0.5472788081483707,7.898785594623711,-15.613621942699613
1,-8.444789327644736,-0.17701075318757256,-0.5472788081483707,7.766356917041587,-15.734261790237396
1,-8.444789327644736,-0.17701075318757256,-0.5472788081483707,7.6139587482797495,-15.854901637775178
1,-8.568958583858873,-0.17597294224774776,-0.41045910611127695,7.455727199456235,-15.977315331830305
1,-8.941472725149648,-0.17374904898104418,-0.27363940407418413,7.570701411365275,-16.1050506564753
1,-9.56232962730094,-0.17004256020320488,-0.4104591061112779,7.851694041529995,-16.241655365436742
1,-10.43152929031275,-0.16485347591422983,-0.27363940407418513,8.07438550884822,-16.39067721244121
1,-11.176568194031443,-0.16307435369201795,1.540581173833891e-15,8.475749227563984,-16.550342472355947
1,-12.294129735957895,-0.16440869726087526,0.13681970203709534,8.817960754364684,-16.725972897155344
1,-12.666648125701105,-0.16574303829346804,0.27363940407418824,9.305339701594551,-16.906925013236787
1,-14.280876071294465,-0.1753799091158502,0.41045910611128206,9.75287380331424,-17.110937528540994
1,-15.398399377221681,-0.18472020757427338,0.5472788081483758,10.261930767567636,-17.330914662501304
1,-16.267564344835375,-0.1940604350172724,0.6840985101854686,10.678609899128201,-17.563308438856094
1,-17.02424735799003,-0.1940604350172724,0.6840985101854696,11.118278748274056,-17.806511972541667
1,-17.769235988767566,-0.2029558516810508,0.6840985101854696,11.517832095579417,-18.06035820095263
1,-18.26589507595259,-0.20888612945690305,0.6840985101854696,11.872723342851854,-18.321299559180524
1,-18.26589507595259,-0.20888612945690305,0.6840985101854696,12.009017942330104,-18.582240917408416
1,-18.26589507595259,-0.20888612945690305,0.6840985101854696,11.734665392327381,-18.84318227563631
1,-17.76922371563469,-0.20414187116496804,0.41045910611128206,11.421096049452398,-19.097028328716803
1,-17.148359732725304,-0.20340057340940018,-0.27363940407418413,11.065680204121433,-19.342004896327165
1,-16.651678459436518,-0.2069587908001855,-0.5472788081483718,10.510004402286041,-19.579886017176257
1,-16.155019844270004,-0.21288906293997817,-0.8209182122225595,9.953390821371055,-19.810672014951543
1,-16.03085696063156,-0.2145198808037318,-0.6840985101854665,9.448157466887618,-20.03968425724628
1,-16.155023384576374,-0.21318556259758908,-0.5472788081483728,9.627068153100566,-20.27047030559737
1,-16.155023384576374,-0.21318556259758908,-0.5472788081483728,9.96713931228316,-20.501256353948463
1,-16.155023384576374,-0.21318556259758908,-0.5472788081483728,10.302419361919595,-20.732042402299555
1,-16.407251055627928,-0.21318556259758908,-0.5472788081483718,10.425098744513777,-20.96643170309424
1,-16.283081799413793,-0.21422337353741389,-0.41045910611127895,10.354260026396105,-21.19904715737158
1,-16.283081799413793,-0.21422337353741389,-0.41045910611127895,10.285485202425228,-21.43166261164892
1,-16.283081799413793,-0.21422337353741389,-0.41045910611127895,10.302047441086845,-21.66427806592626
1,-16.158910418983535,-0.21496467129298175,-0.27363940407418613,10.323956284829546,-21.895119643340312
1,-16.158910418983535,-0.21496467129298175,-0.27363940407418613,10.501279204140289,-22.125961220754363
1,-16.034737622402464,-0.21540945163717934,-0.1368197020370933,10.747085867549455,-22.355028901074398
1,-15.786391085137494,-0.21600249294153573,-0.1368197020370933,10.993000453813458,-22.58054877371922
1,-15.16552356184502,-0.21674379492423423,5.218097524276082e-16,11.268686860140495,-22.797199110317006
1,-14.793003047869536,-0.21718857611385334,-0.13681970203709232,11.440039155475173,-23.00852772528657
1,-14.296309973339598,-0.2183746587225661,-0.13681970203709232,11.224522446022798,-23.212760724905706
1,-13.178754804109968,-0.22237768182034442,-0.27363940407418613,10.965789288753715,-23.401028650678708
1,-12.185377151971112,-0.2271219987283433,-0.27363940407418613,10.398097506329242,-23.575105467135437
1,-10.943673968749144,-0.2360175422053066,-0.5472788081483728,9.812131859813562,-23.731443666688996
1,-8.957039508083088,-0.2597386307644774,-0.8209182122225595,9.220961930661943,-23.859401373947325
1,-8.584563602137449,-0.26552055543019815,-0.9577379142596524,8.480309104033855,-23.982037996835004
1,-6.225755806044132,-0.31340529567876035,-1.368197020370933,7.726952240284086,-24.070977365492777
1,-5.108544744455342,-0.3414235813050091,-1.5050167224080264,6.9480497211215555,-24.143956576127852
1,-4.487837711747565,-0.35550708750122173,-1.0945576162967463,6.2431790455582625,-24.208068543438532
