calib_mag_orient,ref_orient,orient
147,102.48324034960045,102.45995438399002
146,102.50568029712609,102.50293756106863
152,102.52812024465173,102.52442914960794
148,102.55056019217737,102.54592073814725
148,102.57300013970301,102.56980028096869
129,102.59544008722865,102.59845573235442
134,102.6178800347543,102.61755936661159
129,102.64031998227993,102.63905095515089
130,102.66275992980557,102.64860277227947
135,102.68519987733121,102.68681004079379
141,102.70763982485686,102.70830162933309
139,102.7300797723825,102.7297932178724
129,102.75251971990814,102.75844866925813
132,102.77495966743378,102.77516434923315
135,102.79739961495942,102.7942679834903
131,102.81983956248506,102.81337161774746
134,102.8422795100107,102.83963911485105
136,102.86471945753634,102.86113070339036
136,102.88715940506198,102.88023433764752
122,102.90959935258762,102.90172592618683
119,102.93203930011326,102.93038137757256
101,102.9544792476389,102.95187296611186
118,102.97691919516454,102.97097660036903
106,102.99935914269018,102.99008023462618
117,103.02179909021582,103.01634773172977
110,103.04423903774146,103.03783932026907
113,103.0666789852671,103.05933090880838
112,103.08911893279274,103.08082249734768
112,103.11155888031838,103.11186590301557
112,103.13399882784402,103.13335749155488
112,103.15643877536966,103.15962498865848
117,103.1788787228953,103.18350453147993
107,103.20131867042095,103.21215998286567
120,103.22375861794659,103.23126361712283
101,103.24619856547223,103.25275520566214
105,103.26863851299787,103.27902270276573
99,103.29107846052351,103.2981263370229
101,103.31351840804915,103.31722997128006
97,103.33595835557479,103.33633360553722
92,103.35839830310043,103.35066133123009
88,103.38083825062607,103.36737701120511
84,103.40327819815171,103.38170473689797
85,103.42571814567735,103.398420416873
85,103.44815809320299,103.41513609684802
79,103.47059804072863,103.43185177682304
82,103.49303798825427,103.4509554110802
87,103.51547793577991,103.47483495390165
80,103.53791788330555,103.48199881674809
81,103.5603578308312,103.5249819938267
80,103.58279777835683,103.55124949093029
84,103.60523772588247,103.57751698803388
85,103.62767767340812,103.60378448513747
86,103.65011762093376,103.6372158450875
83,103.6725575684594,103.66587129647324
78,103.69499751598504,103.68975083929469
79,103.71743746351068,103.69930265642327
73,103.73987741103632,103.74944969634831
73,103.76231735856196,103.77332923916975
73,103.7847573060876,103.79959673627336
78,103.80719725361324,103.81870037053052
76,103.82963720113888,103.84974377619841
69,103.85207714866452,103.87123536473771
65,103.87451709619016,103.89511490755916
73,103.8969570437158,103.89989081612346
72,103.91939699124144,103.94048603891993
72,103.94183693876708,103.95958967317709
70,103.96427688629272,103.97630535315211
73,103.98671683381836,104.00018489597356
62,104.009156781344,104.01928853023072
58,104.03159672886964,104.03839216448789
49,104.05403667639528,104.05749579874505
54,104.07647662392093,104.07898738728436
58,104.09891657144657,104.09331511297722
52,104.1213565189722,104.11480670151653
60,104.14379646649785,104.1291344272094
55,104.16623641402349,104.155401924313
47,104.18867636154913,104.17211760428802
47,104.21111630907477,104.18883328426304
46,104.23355625660041,104.2031610099559
50,104.25599620412605,104.23898032418808
47,104.27843615165169,104.26285986700952
47,104.30087609917733,104.28435145554883
42,104.32331604670297,104.30823099837028
42,104.34575599422861,104.33688644975601
43,104.36819594175425,104.36076599257746
39,104.39063588927989,104.3846455353989
44,104.41307583680553,104.40136121537392
40,104.43551578433117,104.44434439245254
47,104.45795573185681,104.47061188955612
41,104.48039567938245,104.49449143237757
34,104.5028356269081,104.52553483804546
30,104.52527557443373,104.54463847230261
30,104.54771552195938,104.56374210655976
31,104.57015546948502,104.58284574081692
30,104.59259541701066,104.5971734665098
29,104.6150353645363,104.62821687217769
28,104.63747531206194,104.649708460717
25,104.65991525958758,104.6712000492563
24,104.68235520711322,104.69746754635989
22,104.70479515463886,104.72134708918134
22,104.7272351021645,104.74522663200278
23,104.74967504969014,104.77388208338851
20,104.77211499721578,104.7834339005171
20,104.79455494474142,104.81447730618498
11,104.81699489226706,104.83596889472429
13,104.8394348397927,104.85984843754574
12,104.86187478731834,104.88134002608504
14,104.88431473484398,104.9004436603422
14,104.90675468236962,104.92432320316365
14,104.92919462989526,104.94342683742082
12,104.9516345774209,104.94820274598511
4,104.97407452494654,104.98163410593514
4,104.99651447247219,104.99834978591016
4,105.01895441999783,105.01984137444947
6,105.04139436752347,105.03655705442449
4,105.0638343150491,105.06043659724594
6,105.08627426257475,105.0795402315031
7,105.10871421010039,105.09864386576027
359,105.13115415762603,105.12252340858171
358,105.15359410515167,105.14401499712102
359,105.17603405267731,105.16550658566032
359,105.19847400020295,105.18461021991749
0,105.22091394772859,105.21565362558538
0,105.24335389525423,105.23714521412468
359,105.26579384277987,105.26102475694613
352,105.28823379030551,105.275352482639
352,105.31067373783115,105.31594770543546
351,105.33311368535679,105.33982724825691
351,105.35555363288243,105.36370679107836
353,105.37799358040807,105.39475019674624
352,105.40043352793371,105.41862973956769
350,105.42287347545935,105.43773337382486
340,105.445313422985,105.45922496236416
343,105.46775337051064,105.47832859662132
340,105.49019331803628,105.50459609372493
337,105.51263326556192,105.52369972798209
341,105.53507321308756,105.5451913165214
340,105.5575131606132,105.56907085934284
339,105.57995310813884,105.5881744936
327,105.60239305566448,105.6096660821393
331,105.62483300319012,105.62876971639646
327,105.64727295071576,105.65264925921791
332,105.6697128982414,105.67175289347507
327,105.69215284576704,105.6884685734501
330,105.71459279329268,105.70279629914296
328,105.73703274081832,105.72906379624656
330,105.75947268834396,105.75055538478587
329,105.7819126358696,105.76965901904303
329,105.80435258339524,105.79115060758234
328,105.82679253092088,105.81980605896807
327,105.84923247844652,105.84129764750737
328,105.87167242597216,105.8699530988931
326,105.8941123734978,105.88905673315026
317,105.91655232102345,105.9081603674074
319,105.93899226854909,105.92487604738243
321,105.96143221607473,105.94875559020387
320,105.98387216360037,105.96069536161461
321,106.00631211112601,105.98218695015392
323,106.02875205865165,106.00606649297536
323,106.05119200617729,106.02278217295039
311,106.07363195370293,106.04188580720754
308,106.09607190122857,106.06337739574684
311,106.11851184875421,106.09442080141473
308,106.14095179627985,106.11830034423618
309,106.16339174380549,106.12546420708262
310,106.18583169133113,106.17322329272551
304,106.20827163885677,106.19710283554696
298,106.23071158638241,106.2209823783684
303,106.25315153390805,106.247249875472
301,106.2755914814337,106.27829328113988
297,106.29803142895933,106.30217282396133
303,106.32047137648497,106.32366441250063
301,106.34291132401061,106.33321622962922
301,106.36535127153626,106.37381145242568
290,106.3877912190619,106.39530304096499
290,106.41023116658754,106.4167946295043
296,106.43267111411318,106.4382862180436
296,106.45511106163882,106.46216576086505
288,106.47755100916446,106.48365734940435
294,106.4999909566901,106.50276098366152
294,106.52243090421574,106.50992484650796
288,106.54487085174138,106.54813211502227
286,106.56731079926702,106.56962370356158
286,106.58975074679266,106.59111529210088
287,106.6121906943183,106.62215869776877
286,106.63463064184394,106.64603824059022
284,106.65707058936958,106.66514187484738
287,106.67951053689522,106.68902141766883
276,106.70195048442086,106.71767686905456
276,106.7243904319465,106.741556411876
276,106.74683037947214,106.76304800041531
276,106.76927032699778,106.7940914060832
276,106.79171027452342,106.8155829946225
273,106.81415022204907,106.83707458316181
278,106.81415022204907,106.85617821741896
272,106.81415022204907,106.87528185167612
271,106.81415022204907,106.90154934877971
270,106.81415022204907,106.91587707447258
270,106.81415022204907,106.92542889160116
259,106.81415022204907,106.9325927544476
263,106.81415022204907,106.93498070872974
270,106.81415022204907,106.93498070872974
263,106.81415022204907,106.93498070872974
263,106.81415022204907,106.93498070872974
264,106.81415022204907,106.93498070872974
269,106.81415022204907,106.93498070872974
266,106.81415022204907,106.93498070872974
263,106.81415022204907,106.93498070872974
263,106.81415022204907,106.93498070872974
265,106.81415022204907,106.93498070872974
264,106.81415022204907,106.93498070872974
265,106.81415022204907,106.93498070872974
264,106.81415022204907,106.93498070872974
265,106.81415022204907,106.93498070872974
264,106.81415022204907,106.93736866301188
261,106.81415022204907,106.93975661729402
267,106.81415022204907,106.93975661729402
264,106.81415022204907,106.93975661729402
255,106.81415022204907,106.93975661729402
255,106.81415022204907,106.93975661729402
262,106.81415022204907,106.93498070872974
262,106.81415022204907,106.93498070872974
258,106.81415022204907,106.9325927544476
267,106.81415022204907,106.93020480016546
240,106.81415022204907,106.92542889160116
247,106.81415022204907,106.92304093731902
240,106.81415022204907,106.91587707447258
249,106.81415022204907,106.91110116590828
250,106.81415022204907,106.90393730306185
249,106.81415022204907,106.89916139449757
250,106.81415022204907,106.89199753165114
264,106.81415022204907,106.88483366880472
265,106.81415022204907,106.88483366880472
272,106.81415022204907,106.88483366880472
255,106.81415022204907,106.88483366880472
252,106.81415022204907,106.88483366880472
258,106.81415022204907,106.88483366880472
260,106.81415022204907,106.88483366880472
257,106.81415022204907,106.88483366880472
260,106.81415022204907,106.88483366880472
259,106.81415022204907,106.88483366880472
259,106.81415022204907,106.88483366880472
259,106.81415022204907,106.88483366880472
259,106.81415022204907,106.88244571452258
259,106.81415022204907,106.87766980595828
261,106.81415022204907,106.87528185167614
268,106.81415022204907,106.87050594311184
271,106.81415022204907,106.86573003454755
272,106.81415022204907,106.86095412598326
273,106.81415022204907,106.85856617170111
275,106.81415022204907,106.85617821741897
259,106.81415022204907,106.85856617170111
268,106.81415022204907,106.86095412598326
258,106.81415022204907,106.86095412598326
265,106.81415022204907,106.8633420802654
257,106.81415022204907,106.86095412598326
254,106.81415022204907,106.85856617170111
257,106.81415022204907,106.85617821741897
240,106.81415022204907,106.84901435457253
264,106.81415022204907,106.84662640029039
262,106.81415022204907,106.83707458316181
263,106.81415022204907,106.82752276603323
280,106.81415022204907,106.8203589031868
263,106.81415022204907,106.8155829946225
275,106.81415022204907,106.8108070860582
283,106.81415022204907,106.80841913177606
275,106.81415022204907,106.80841913177606
278,106.81415022204907,106.80603117749392
280,106.81415022204907,106.80364322321178
275,106.81415022204907,106.80125526892964
278,106.81415022204907,106.80125526892964
273,106.81415022204907,106.80125526892964
279,106.81415022204907,106.7988673146475
276,106.81415022204907,106.7940914060832
273,106.81415022204907,106.7940914060832
277,106.81415022204907,106.7893154975189
278,106.81415022204907,106.79170345180104
278,106.81415022204907,106.79409140608318
273,106.81415022204907,106.79886731464748
275,106.81415022204907,106.80364322321178
257,106.81415022204907,106.80364322321178
277,106.81415022204907,106.80364322321178
277,106.81415022204907,106.80364322321178
279,106.81415022204907,106.80364322321178
269,106.81415022204907,106.80364322321178
271,106.81415022204907,106.80364322321178
274,106.81415022204907,106.80364322321178
274,106.81415022204907,106.80364322321178
275,106.81415022204907,106.80364322321178
268,106.81415022204907,106.80603117749392
280,106.81415022204907,106.80603117749392
264,106.81415022204907,106.81080708605822
266,106.81415022204907,106.8155829946225
273,106.81415022204907,106.81797094890464
272,106.81415022204907,106.82035890318679
269,106.81415022204907,106.82035890318679
280,106.81415022204907,106.82513481175108
282,106.81415022204907,106.82274685746894
281,106.81415022204907,106.82513481175108
282,106.81415022204907,106.82274685746894
284,106.81415022204907,106.81797094890464
288,106.81415022204907,106.82035890318679
277,106.81415022204907,106.82274685746893
284,106.81415022204907,106.82274685746893
272,106.81415022204907,106.82513481175107
272,106.81415022204907,106.82513481175107
271,106.81415022204907,106.82274685746893
258,106.81415022204907,106.82513481175107
236,106.81415022204907,106.82274685746893
242,106.81415022204907,106.82274685746893
245,106.81415022204907,106.82274685746893
247,106.81415022204907,106.82274685746893
242,106.81415022204907,106.82274685746893
248,106.81415022204907,106.82035890318679
246,106.81415022204907,106.82513481175107
263,106.81415022204907,106.82513481175107
265,106.81415022204907,106.82274685746893
272,106.81415022204907,106.82035890318679
267,106.81415022204907,106.82274685746893
270,106.81415022204907,106.82513481175107
268,106.81415022204907,106.82513481175107
264,106.81415022204907,106.82513481175107
260,106.81415022204907,106.82513481175107
263,106.81415022204907,106.82513481175107
259,106.81415022204907,106.82513481175107
262,106.81415022204907,106.82513481175107
261,106.81415022204907,106.82513481175107
260,106.81415022204907,106.82513481175107
263,106.81415022204907,106.82513481175107
263,106.81415022204907,106.82513481175107
265,106.81415022204907,106.82513481175107
265,106.81415022204907,106.82274685746893
275,106.81415022204907,106.81797094890463
271,106.81415022204907,106.81797094890463
268,106.81415022204907,106.81558299462249
268,106.81415022204907,106.81558299462249
286,106.81415022204907,106.81319504034035
262,106.81415022204907,106.81319504034035
267,106.81415022204907,106.8108070860582
267,106.81415022204907,106.8108070860582
264,106.81415022204907,106.81319504034035
260,106.81415022204907,106.81558299462249
260,106.81415022204907,106.81797094890463
276,106.81415022204907,106.81797094890463
247,106.81415022204907,106.81797094890463
275,106.81415022204907,106.81797094890463
264,106.81415022204907,106.82513481175106
255,106.81415022204907,106.82274685746891
269,106.81415022204907,106.82035890318677
269,106.81415022204907,106.81797094890463
274,106.81415022204907,106.81797094890463
273,106.81415022204907,106.81319504034033
274,106.81415022204907,106.80841913177603
282,106.81415022204907,106.8012552689296
294,106.81415022204907,106.80603117749388
282,106.81415022204907,106.80364322321174
279,106.81415022204907,106.8012552689296
276,106.81415022204907,106.80364322321174
283,106.81415022204907,106.80603117749388
272,106.81415022204907,106.80603117749388
259,106.81415022204907,106.80603117749388
281,106.81415022204907,106.80603117749388
286,106.81415022204907,106.80603117749388
279,106.81415022204907,106.80603117749388
271,106.81415022204907,106.80603117749388
280,106.81415022204907,106.80603117749388
281,106.81415022204907,106.80841913177602
274,106.81415022204907,106.80841913177602
273,106.81415022204907,106.81080708605816
277,106.81415022204907,106.81797094890459
262,106.81415022204907,106.82035890318673
267,106.81415022204907,106.82274685746887
261,106.81415022204907,106.82513481175101
267,106.81415022204907,106.82274685746887
279,106.81415022204907,106.82274685746887
276,106.81415022204907,106.82035890318673
279,106.81415022204907,106.81797094890459
276,106.81415022204907,106.82274685746887
288,106.81415022204907,106.82274685746887
269,106.81415022204907,106.82274685746887
270,106.81415022204907,106.82035890318673
274,106.81415022204907,106.82035890318673
269,106.81415022204907,106.81797094890459
276,106.81415022204907,106.82035890318673
277,106.81415022204907,106.82035890318673
271,106.81415022204907,106.82035890318673
266,106.81415022204907,106.81797094890459
268,106.81415022204907,106.82035890318673
246,106.81415022204907,106.82274685746887
259,106.81415022204907,106.82752276603316
255,106.81415022204907,106.82752276603316
266,106.81415022204907,106.8299107203153
263,106.81415022204907,106.83229867459744
247,106.81415022204907,106.83468662887958
253,106.81415022204907,106.83229867459744
248,106.81415022204907,106.82752276603314
258,106.81415022204907,106.82274685746886
251,106.81415022204907,106.82274685746886
254,106.81415022204907,106.82035890318672
251,106.81415022204907,106.82035890318672
267,106.81415022204907,106.82035890318672
263,106.81415022204907,106.82035890318672
262,106.81415022204907,106.82035890318672
265,106.81415022204907,106.82035890318672
261,106.81415022204907,106.82035890318672
263,106.81415022204907,106.82035890318672
263,106.81415022204907,106.82035890318672
264,106.81415022204907,106.82035890318672
266,106.81415022204907,106.82035890318672
266,106.81415022204907,106.82035890318672
262,106.81415022204907,106.82274685746886
269,106.81415022204907,106.82274685746886
269,106.81415022204907,106.82035890318672
268,106.81415022204907,106.81797094890457
272,106.81415022204907,106.81319504034028
277,106.81415022204907,106.81080708605813
278,106.81415022204907,106.80125526892955
272,106.81415022204907,106.79647936036525
276,106.81415022204907,106.79409140608311
277,106.81415022204907,106.79170345180097
269,106.81415022204907,106.79170345180097
279,106.81415022204907,106.79409140608311
268,106.81415022204907,106.79647936036525
263,106.81415022204907,106.79409140608311
262,106.81415022204907,106.79647936036525
254,106.81415022204907,106.79647936036525
252,106.81415022204907,106.79409140608311
261,106.81415022204907,106.79409140608311
271,106.81415022204907,106.79647936036525
267,106.81415022204907,106.7988673146474
271,106.81415022204907,106.80364322321168
279,106.81415022204907,106.80603117749382
281,106.81415022204907,106.80841913177596
280,106.81415022204907,106.8108070860581
282,106.81415022204907,106.81558299462239
274,106.81415022204907,106.82274685746881
273,106.81415022204907,106.82752276603311
273,106.81415022204907,106.82991072031525
273,106.81415022204907,106.8322986745974
274,106.81415022204907,106.8322986745974
263,106.81415022204907,106.82991072031525
270,106.81415022204907,106.82991072031525
261,106.81415022204907,106.82991072031525
286,106.81415022204907,106.82274685746881
279,106.81415022204907,106.82035890318667
282,106.81415022204907,106.82035890318667
279,106.81415022204907,106.82035890318667
272,106.81415022204907,106.82035890318667
280,106.81415022204907,106.82035890318667
276,106.81415022204907,106.82035890318667
273,106.81415022204907,106.82035890318667
263,106.81415022204907,106.82035890318667
267,106.81415022204907,106.81797094890453
264,106.81415022204907,106.81558299462239
267,106.81415022204907,106.81319504034025
259,106.81415022204907,106.80841913177595
275,106.81415022204907,106.81080708605809
267,106.81415022204907,106.80603117749381
267,106.81415022204907,106.80603117749381
264,106.81415022204907,106.80841913177595
273,106.81415022204907,106.80841913177595
288,106.81415022204907,106.80841913177595
285,106.81415022204907,106.81080708605809
255,106.81415022204907,106.81558299462239
274,106.81415022204907,106.81319504034025
281,106.81415022204907,106.8108070860581
280,106.81415022204907,106.8108070860581
278,106.81415022204907,106.80841913177596
279,106.81415022204907,106.80841913177596
281,106.81415022204907,106.80841913177596
283,106.81415022204907,106.80841913177596
271,106.81415022204907,106.8108070860581
268,106.81415022204907,106.81319504034025
269,106.81415022204907,106.81558299462239
254,106.8365901695747,106.81558299462239
270,106.85903011710035,106.81797094890453
268,106.88147006462599,106.82752276603311
253,106.90391001215163,106.8322986745974
239,106.92634995967727,106.83468662887954
245,106.94878990720291,106.85856617170099
251,106.97122985472855,106.87528185167601
261,106.99366980225419,106.89438548593317
246,107.01610974977983,106.91348912019033
248,107.03854969730547,106.93498070872964
256,107.06098964483111,106.95169638870466
260,107.08342959235675,106.96602411439753
251,107.10586953988239,106.97080002296182
263,107.12830948740803,106.99706752006541
258,107.15074943493367,107.006619337194
262,107.17318938245931,107.01378320004044
264,107.19562932998495,107.02572297145116
258,107.2180692775106,107.03766274286188
253,107.24050922503623,107.0543784228369
265,107.26294917256187,107.06631819424763
258,107.28538912008752,107.10452546276194
251,107.30782906761316,107.13079295986553
256,107.3302690151388,107.15944841125126
255,107.35270896266444,107.19287977120129
246,107.37514891019008,107.23825090256204
243,107.39758885771572,107.27407021679421
233,107.42002880524136,107.30988953102639
245,107.442468752767,107.33615702812997
243,107.46490870029264,107.39346793090145
235,107.48734864781828,107.42689929085148
239,107.50978859534392,107.45794269651937
237,107.53222854286956,107.49376201075154
223,107.5546684903952,107.51764155357299
226,107.57710843792084,107.53913314211229
230,107.59954838544648,107.55823677636945
227,107.62198833297212,107.56778859349804
230,107.64442828049776,107.59644404488377
230,107.6668682280234,107.61315972485879
229,107.68930817554904,107.62987540483381
239,107.71174812307468,107.65375494765526
219,107.73418807060033,107.66808267334812
224,107.75662801812597,107.68479835332315
221,107.7790679656516,107.70151403329817
222,107.80150791317725,107.71345380470889
218,107.82394786070289,107.74688516465892
222,107.84638780822853,107.76837675319823
213,107.86882775575417,107.79703220458396
212,107.89126770327981,107.8209117474054
215,107.91370765080545,107.84240333594471
213,107.93614759833109,107.86867083304831
211,107.95858754585673,107.89732628443404
210,107.98102749338237,107.90449014728048
213,108.00346744090801,107.94269741579481
208,108.02590738843365,107.97851673002698
206,108.04834733595929,108.00239627284843
206,108.07078728348493,108.02866376995202
208,108.09322723101057,108.05254331277347
206,108.11566717853621,108.08358671844135
204,108.13810712606185,108.10985421554494
207,108.1605470735875,108.11701807839138
192,108.18298702111314,108.15522534690571
193,108.20542696863878,108.18865670685574
188,108.22786691616442,108.21014829539504
191,108.25030686369006,108.23163988393435
188,108.2727468112157,108.25074351819151
187,108.29518675874134,108.2770110152951
190,108.31762670626698,108.29133874098797
182,108.34006665379262,108.324770100938
181,108.36250660131826,108.34387373519515
182,108.3849465488439,108.36297736945231
181,108.40738649636954,108.38208100370947
184,108.42982644389518,108.40596054653092
185,108.45226639142082,108.42984008935237
180,108.47470633894646,108.45133167789167
167,108.4971462864721,108.46565940358454
169,108.51958623399774,108.49909076353457
167,108.54202618152338,108.51819439779173
166,108.56446612904902,108.5372980320489
163,108.58690607657466,108.5587896205882
150,108.6093460241003,108.58744507197393
165,108.63178597162594,108.6065487062311
145,108.65422591915159,108.6280402947704
155,108.67666586667723,108.64236802046327
162,108.69910581420287,108.68535119754188
150,108.7215457617285,108.70923074036332
151,108.74398570925415,108.73788619174906
161,108.76642565677979,108.7617657345705
157,108.78886560430543,108.79280914023839
158,108.81130555183107,108.81191277449555
158,108.83374549935671,108.835792317317
153,108.85618544688235,108.86444776870275
154,108.87862539440799,108.88355140295991
152,108.90106534193363,108.90743094578136
151,108.92350528945927,108.92892253432066
149,108.94594523698491,108.95280207714211
110,108.96838518451055,108.97429366568142
129,108.99082513203619,108.99100934565644
132,109.01326507956183,109.00772502563146
130,109.03570502708747,109.0316045684529
133,109.05814497461311,109.04832024842793
131,109.08058492213875,109.06503592840295
134,109.1030248696644,109.07936365409581
125,109.12546481719004,109.10085524263512
126,109.14790476471568,109.11757092261014
127,109.17034471224132,109.13906251114945
136,109.19278465976696,109.1581661454066
130,109.2152246072926,109.18682159679233
128,109.23766455481824,109.21547704817806
125,109.26010450234388,109.25129636241023
119,109.28254444986952,109.27995181379596
125,109.30498439739516,109.30621931089955
119,109.3274243449208,109.33487476228528
114,109.34986429244644,109.3730820307996
115,109.37230423997208,109.38979771077462
113,109.39474418749772,109.4208411164425
97,109.41718413502336,109.44472065926395
93,109.439624082549,109.4686002020854
91,109.46206403007464,109.4900917906247
102,109.48450397760028,109.50680747059972
98,109.50694392512592,109.53068701342117
101,109.52938387265156,109.54979064767834
106,109.5518238201772,109.56650632765336
109,109.57426376770285,109.59277382475696
114,109.59670371522849,109.60710155044983
98,109.61914366275413,109.62620518470698
91,109.64158361027977,109.64530881896414
94,109.66402355780541,109.66680040750344
95,109.68646350533105,109.68590404176061
87,109.70890345285669,109.70500767601777
90,109.73134340038233,109.7169474474285
85,109.75378334790797,109.74321494453208
73,109.77622329543361,109.76709448735353
81,109.79866324295925,109.78858607589284
78,109.82110319048489,109.81246561871428
72,109.84354313801053,109.83395720725359
82,109.86598308553617,109.85783675007504
83,109.88842303306181,109.88171629289648
75,109.91086298058745,109.90081992715365
75,109.9333029281131,109.9461910585144
75,109.95574287563873,109.97245855561799
109,109.97818282316437,109.99156218987515
84,110.00062277069001,110.02499354982518
78,110.02306271821566,110.04409718408235
81,110.0455026657413,110.06320081833951
72,110.06794261326694,110.07752854403238
70,110.09038256079258,110.0894683154431
57,110.11282250831822,110.11812376682883
70,110.13526245584386,110.13006353823955
56,110.1577024033695,110.14200330965028
72,110.18014235089514,110.16110694390744
62,110.20258229842078,110.17782262388246
63,110.22502224594642,110.19453830385748
55,110.24746219347206,110.21841784667893
61,110.2699021409977,110.22319375524323
56,110.29234208852334,110.2590130694754
58,110.31478203604898,110.2805046580147
62,110.33722198357462,110.3115480636826
57,110.35966193110026,110.33542760650404
66,110.3821018786259,110.36169510360763
57,110.40454182615154,110.38557464642908
62,110.42698177367718,110.41900600637909
58,110.44942172120282,110.44288554920054
60,110.47186166872847,110.46915304630414
51,110.4943016162541,110.49542054340773
52,110.51674156377975,110.52646394907562
51,110.53918151130539,110.54795553761492
43,110.56162145883103,110.56705917187209
43,110.58406140635667,110.5885507604114
42,110.60650135388231,110.60287848610427
42,110.62894130140795,110.6363098460543
42,110.65138124893359,110.65780143459361
46,110.67382119645923,110.67690506885076
46,110.69626114398487,110.70317256595435
51,110.71870109151051,110.72466415449365
53,110.74114103903615,110.74376778875082
55,110.76358098656179,110.7700352858544
53,110.78602093408743,110.77719914870084
51,110.80846088161307,110.81301846293302
52,110.83090082913871,110.83451005147232
57,110.85334077666435,110.86316550285805
29,110.87578072419,110.88226913711522
32,110.89822067171563,110.90376072565452
28,110.92066061924127,110.92764026847597
30,110.94310056676692,110.95390776557957
29,110.96554051429256,110.96107162842601
30,110.9879804618182,110.9921150340939
28,111.01042040934384,111.0183825311975
19,111.03286035686948,111.03748616545467
21,111.05530030439512,111.06136570827611
20,111.07774025192076,111.08046934253328
18,111.1001801994464,111.10912479391901
19,111.12262014697204,111.13061638245831
19,111.14506009449768,111.13778024530475
22,111.16750004202332,111.17837546810121
11,111.18993998954896,111.19986705664051
14,111.2123799370746,111.22135864517982
13,111.23481988460024,111.24285023371912
12,111.25725983212588,111.26911773082273
15,111.27969977965152,111.29060931936203
12,111.30213972717716,111.31210090790134
15,111.3245796747028,111.31687681646564
3,111.34701962222844,111.3574720392621
1,111.36945956975408,111.37896362780141
2,111.39189951727973,111.40045521634072
3,111.41433946480537,111.42672271344432
4,111.436779412331,111.44821430198363
1,111.45921935985665,111.46492998195865
1,111.48165930738229,111.47925770765151
357,111.50409925490793,111.5103011133194
355,111.52653920243357,111.52940474757656
357,111.54897914995921,111.55089633611587
355,111.57141909748485,111.57716383321947
356,111.59385904501049,111.59865542175878
354,111.61629899253613,111.6153711017338
355,111.63873894006177,111.6368626902731
349,111.66117888758741,111.64880246168383
348,111.68361883511305,111.67745791306957
349,111.70605878263869,111.70133745589102
347,111.72849873016433,111.72044109014819
348,111.75093867768997,111.73954472440535
349,111.77337862521561,111.75626040438037
350,111.79581857274125,111.78013994720182
344,111.8182585202669,111.79924358145898
342,111.84069846779254,111.80640744430542
343,111.86313841531818,111.84461471281975
343,111.88557836284382,111.86133039279477
342,111.90801831036946,111.88282198133408
342,111.9304582578951,111.90431356987338
344,111.95289820542074,111.93058106697698
333,111.97533815294638,111.95446060979843
336,111.99777810047202,111.97595219833774
338,112.02021804799766,111.98550401546632
336,112.0426579955233,112.03326310110921
338,112.06509794304894,112.05475468964852
336,112.08753789057458,112.08102218675211
337,112.10997783810022,112.1072896838557
328,112.13241778562586,112.13833308952358
323,112.1548577331515,112.15982467806289
325,112.17729768067714,112.18370422088434
324,112.19973762820278,112.19325603801292
325,112.22217757572842,112.23862716937367
325,112.24461752325406,112.26250671219512
326,112.2670574707797,112.28638625501657
315,112.28949741830534,112.3150417064023
317,112.31193736583099,112.33414534065945
316,112.33437731335663,112.35563692919875
310,112.35681726088227,112.37712851773806
318,112.3792572084079,112.40339601484165
318,112.40169715593355,112.42488760338095
318,112.42413710345919,112.44399123763812
311,112.44657705098483,112.46070691761314
310,112.46901699851047,112.48936236899887
310,112.49145694603611,112.50846600325603
310,112.51389689356175,112.52995759179534
310,112.53633684108739,112.5442853174882
315,112.55877678861303,112.57771667743823
311,112.58121673613867,112.5968203116954
287,112.60365668366431,112.6183119002347
281,112.62609663118995,112.63741553449185
286,112.64853657871559,112.66368303159544
285,112.67097652624123,112.6827866658526
281,112.69341647376687,112.70189030010975
280,112.71585642129251,112.71621802580262
284,112.73829636881815,112.7472614314705
293,112.7607363163438,112.76875302000981
292,112.78317626386944,112.78785665426697
291,112.80561621139508,112.81173619708842
295,112.82805615892072,112.83322778562773
294,112.85049610644636,112.85233141988489
289,112.872936053972,112.87621096270634
296,112.89537600149764,112.88815073411706
281,112.91781594902328,112.91919413978495
281,112.94025589654892,112.9430736826064
283,112.96269584407456,112.97172913399213
280,112.9851357916002,112.99322072253143
281,113.00757573912584,113.0123243567886
282,113.03001568665148,113.03620389961004
282,113.05245563417712,113.06724730527793
266,113.07489558170276,113.07441116812437
268,113.0973355292284,113.11261843663868
273,113.0973355292284,113.13172207089585
275,113.0973355292284,113.1556016137173
271,113.0973355292284,113.17231729369232
276,113.0973355292284,113.18664501938518
274,113.0973355292284,113.20097274507805
261,113.0973355292284,113.20574865364235
262,113.0973355292284,113.20574865364235
264,113.0973355292284,113.21052456220664
262,113.0973355292284,113.21052456220664
263,113.0973355292284,113.21052456220664
263,113.0973355292284,113.21052456220664
257,113.0973355292284,113.21052456220664
269,113.0973355292284,113.21052456220664
264,113.0973355292284,113.21052456220664
267,113.0973355292284,113.21052456220664
266,113.0973355292284,113.21052456220664
264,113.0973355292284,113.21052456220664
268,113.0973355292284,113.21052456220664
271,113.0973355292284,113.21052456220664
268,113.0973355292284,113.21052456220664
264,113.0973355292284,113.21052456220664
265,113.0973355292284,113.21052456220664
268,113.0973355292284,113.21052456220664
